21a2,1100101101010100110000010001000100100001011100001101001100011000
21a2,1100101101010100110000010001000100100001011100001101001100101000
21a2,1100101101010100110000010001000100100001011100001101001100111000
21a2,1100101101010100110000010001000100100001011100001101001101001000
21a2,1100101101010100110000010001000100100001011100001101001101011000
21a2,1100101101010100110000010010110001011100001100100000011100011000
21a2,1100101101010100110000010010110001011100001100100000011100101000
21a2,1100101101010100110000010010110001011100001100100000011100111000
21a2,1100101101010100110000010010110001011100001100100000011101001000
21a2,1100101101010100110000010010110001011100001100100000011101011000
21a2,1100101101010100110000010011000010000001011100000000101100011000
21a2,1100101101010100110000010011000010000001011100000000101100101000
21a2,1100101101010100110000010011000010000001011100000000101100111000
21a2,1100101101010100110000010011000010000001011100000000101101001000
21a2,1100101101010100110000010011000010000001011100000000101101011000
21a2,1100101101010100110000010110000011011101010001000000111100011000
21a2,1100101101010100110000010110000011011101010001000000111100101000
21a2,1100101101010100110000010110000011011101010001000000111100111000
21a2,1100101101010100110000010110000011011101010001000000111101001000
21a2,1100101101010100110000010110000011011101010001000000111101011000
21a2,1100101101010100110000100001000110001101001100010000011100011000
21a2,1100101101010100110000100001000110001101001100010000011100101000
21a2,1100101101010100110000100001000110001101001100010000011100111000
21a2,1100101101010100110000100001000110001101001100010000011101001000
21a2,1100101101010100110000100001000110001101001100010000011101011000
21a2,1100101101010100110000100010100110000001001101011110001100011000
21a2,1100101101010100110000100010100110000001001101011110001100101000
21a2,1100101101010100110000100010100110000001001101011110001100111000
21a2,1100101101010100110000100010100110000001001101011110001101001000
21a2,1100101101010100110000100010100110000001001101011110001101011000
21a2,1100101101010100110000100010110000101100000000101101011100011000
21a2,1100101101010100110000100010110000101100000000101101011100101000
21a2,1100101101010100110000100010110000101100000000101101011100111000
21a2,1100101101010100110000100010110000101100000000101101011101001000
21a2,1100101101010100110000100010110000101100000000101101011101011000
21a2,1100101101010100110000100101010011110001001101011100101100011000
21a2,1100101101010100110000100101010011110001001101011100101100101000
21a2,1100101101010100110000100101010011110001001101011100101100111000
21a2,1100101101010100110000100101010011110001001101011100101101001000
21a2,1100101101010100110000100101010011110001001101011100101101011000
21a2,1100101101010100110000110000100001100000011110010001011100011000
21a2,1100101101010100110000110000100001100000011110010001011100101000
21a2,1100101101010100110000110000100001100000011110010001011100111000
21a2,1100101101010100110000110000100001100000011110010001011101001000
21a2,1100101101010100110000110000100001100000011110010001011101011000
21a2,1100101101010100110000110000100101111100101101110001011100011000
21a2,1100101101010100110000110000100101111100101101110001011100101000
21a2,1100101101010100110000110000100101111100101101110001011100111000
21a2,1100101101010100110000110000100101111100101101110001011101001000
21a2,1100101101010100110000110000100101111100101101110001011101011000
21a2,1100101101010100110000110100000110101100011100111100111100011000
21a2,1100101101010100110000110100000110101100011100111100111100101000
21a2,1100101101010100110000110100000110101100011100111100111100111000
21a2,1100101101010100110000110100000110101100011100111100111101001000
21a2,1100101101010100110000110100000110101100011100111100111101011000
21a2,1100101101010100110001000000100110100001010001011110001100011000
21a2,1100101101010100110001000000100110100001010001011110001100101000
21a2,1100101101010100110001000000100110100001010001011110001100111000
21a2,1100101101010100110001000000100110100001010001011110001101001000
21a2,1100101101010100110001000000100110100001010001011110001101011000
21a2,1100101101010100110001000100000110011101000000011100011100011000
21a2,1100101101010100110001000100000110011101000000011100011100101000
21a2,1100101101010100110001000100000110011101000000011100011100111000
21a2,1100101101010100110001000100000110011101000000011100011101001000
21a2,1100101101010100110001000100000110011101000000011100011101011000
21a2,1100101101010100110001010001100101011101101101101100001100011000
21a2,1100101101010100110001010001100101011101101101101100001100101000
21a2,1100101101010100110001010001100101011101101101101100001100111000
21a2,1100101101010100110001010001100101011101101101101100001101001000
21a2,1100101101010100110001010001100101011101101101101100001101011000
21a2,1100101101010100110001010010010110011100010001010000011100011000
21a2,1100101101010100110001010010010110011100010001010000011100101000
21a2,1100101101010100110001010010010110011100010001010000011100111000
21a2,1100101101010100110001010010010110011100010001010000011101001000
21a2,1100101101010100110001010010010110011100010001010000011101011000
21a2,1100101101010100110001010011110010001101111101010000011100011000
21a2,1100101101010100110001010011110010001101111101010000011100101000
21a2,1100101101010100110001010011110010001101111101010000011100111000
21a2,1100101101010100110001010011110010001101111101010000011101001000
21a2,1100101101010100110001010011110010001101111101010000011101011000
21a2,1100101101010100110001010100100101111101010001011100001100011000
21a2,1100101101010100110001010100100101111101010001011100001100101000
21a2,1100101101010100110001010100100101111101010001011100001100111000
21a2,1100101101010100110001010100100101111101010001011100001101001000
21a2,1100101101010100110001010100100101111101010001011100001101011000
21a2,1100101101010100110001100000010100101101100000101100111100011000
21a2,1100101101010100110001100000010100101101100000101100111100101000
21a2,1100101101010100110001100000010100101101100000101100111100111000
21a2,1100101101010100110001100000010100101101100000101100111101001000
21a2,1100101101010100110001100000010100101101100000101100111101011000
21a2,1100101101010100110001100001000010111101101110001100001100011000
21a2,1100101101010100110001100001000010111101101110001100001100101000
21a2,1100101101010100110001100001000010111101101110001100001100111000
21a2,1100101101010100110001100001000010111101101110001100001101001000
21a2,1100101101010100110001100001000010111101101110001100001101011000
21a2,1100101101010100110001100001000101001101011100111110011100011000
21a2,1100101101010100110001100001000101001101011100111110011100101000
21a2,1100101101010100110001100001000101001101011100111110011100111000
21a2,1100101101010100110001100001000101001101011100111110011101001000
21a2,1100101101010100110001100001000101001101011100111110011101011000
21a2,1100101101010100110001100001100100001101101100101101101100011000
21a2,1100101101010100110001100001100100001101101100101101101100101000
21a2,1100101101010100110001100001100100001101101100101101101100111000
21a2,1100101101010100110001100001100100001101101100101101101101001000
21a2,1100101101010100110001100001100100001101101100101101101101011000
21a2,1100101101010100110001100010100010001100000001001101111100011000
21a2,1100101101010100110001100010100010001100000001001101111100101000
21a2,1100101101010100110001100010100010001100000001001101111100111000
21a2,1100101101010100110001100010100010001100000001001101111101001000
21a2,1100101101010100110001100010100010001100000001001101111101011000
21a2,1100101101010100110001100101100001001100011100101101101100011000
21a2,1100101101010100110001100101100001001100011100101101101100101000
21a2,1100101101010100110001100101100001001100011100101101101100111000
21a2,1100101101010100110001100101100001001100011100101101101101001000
21a2,1100101101010100110001100101100001001100011100101101101101011000
21a2,1100101101010100110001110010010101101101001100010001101100011000
21a2,1100101101010100110001110010010101101101001100010001101100101000
